"id";"idade";"escolaridade";"estado_civil";"renda";"criancas_casa";"adolescentes_casa";"data_inscricao";"dias_ultima_compra";"gasto_vinhos";"gasto_frutas";"gasto_carnes";"gasto_peixes";"gasto_doces";"gastos_premium";"compras_desconto";"compras_site";"compras_catalogo";"compras_loja";"visitas_mes_site";"reclamacao";"campanha1";"campanha2";"campanha3";"campanha4";"campanha5";"campanha6"
4937;41;"Ensino Medio";"Casado";46094;1;1;"2014-06-10";62;12;2;20;3;2;5;1;1;0;3;7;0;0;0;0;0;0;0
1920;42;"Graduacao";"Casado";40321;1;1;"2013-07-29";59;44;4;21;6;0;27;2;3;0;3;7;0;0;0;0;0;0;0
8749;30;"Graduacao";"Casado";37235;1;0;"2014-02-01";68;20;2;9;4;6;20;1;1;1;2;4;0;0;0;0;0;0;0
1650;54;"Mestrado";"Casado";81843;0;0;"2013-04-22";13;779;86;537;34;69;138;1;5;9;12;3;0;0;0;0;0;0;0
10377;56;"Mestrado";"Casado";46692;0;1;"2013-06-06";37;170;6;97;24;12;88;3;6;1;5;6;0;0;0;0;0;0;0
9206;46;"Graduacao";"Casado";77382;0;1;"2014-01-07";36;491;48;231;112;105;134;2;5;7;12;1;0;0;0;0;0;1;0
10971;37;"Graduacao";"Solteiro";37774;2;0;"2012-09-03";28;173;8;107;7;2;176;4;7;2;3;9;1;0;0;1;0;0;1
6398;40;"Ensino Basico";"Casado";18393;1;0;"2014-03-29";2;7;10;13;16;0;4;2;3;0;3;8;0;0;0;0;0;0;0
9212;52;"Mestrado";"Casado";72828;0;1;"2013-02-14";17;1205;0;235;19;14;205;6;6;3;13;7;0;0;0;0;0;0;0
7937;32;"Graduacao";"Casado";24711;0;0;"2014-04-18";86;10;7;25;6;3;7;1;3;0;3;7;0;0;0;0;0;0;0
839;39;"Doutorado";"Casado";45503;1;0;"2013-09-25";54;97;4;44;6;1;18;1;3;1;4;5;0;0;0;0;0;0;0
4246;32;"Mestrado";"Solteiro";6560;0;0;"2013-12-12";2;67;11;26;4;3;262;0;1;0;1;17;0;0;0;0;0;0;0
158;69;"Doutorado";"Casado";71604;0;0;"2013-11-17";3;345;53;528;98;75;97;1;8;3;5;4;0;0;0;1;0;0;1
4832;35;"Graduacao";"Casado";27244;1;0;"2014-03-07";84;6;5;17;3;24;46;2;2;2;2;7;0;0;0;0;0;0;0
5621;45;"Graduacao";"Casado";48752;1;1;"2012-12-12";8;73;57;100;71;15;0;5;6;1;5;9;0;0;0;0;0;0;1
1945;52;"Graduacao";"Casado";71434;0;1;"2013-09-18";4;711;36;217;172;96;168;3;7;4;7;4;0;1;0;0;1;0;0
5147;66;"Graduacao";"Solteiro";90842;0;0;"2013-07-29";57;774;70;118;182;187;93;1;4;9;13;1;0;0;0;0;0;0;0
2535;36;"Mestrado";"Casado";88097;1;0;"2012-08-18";24;163;0;480;0;126;75;1;6;5;8;9;0;1;0;0;1;1;1
11039;39;"Graduacao";"Casado";51948;0;1;"2013-09-17";51;82;33;54;71;30;41;2;5;2;4;5;0;0;0;0;0;0;0
9495;32;"Graduacao";"Casado";71853;0;0;"2013-05-08";29;358;108;413;141;97;32;1;2;8;6;1;0;0;0;0;0;0;0
9635;31;"Mestrado";"Casado";35876;0;0;"2014-04-20";13;66;2;40;4;3;14;1;3;1;3;6;0;0;0;0;0;0;0
2173;62;"Graduacao";"Viuvo";40049;0;1;"2013-10-16";23;13;6;7;0;3;3;1;1;0;3;6;0;0;0;0;0;0;0
942;32;"Graduacao";"Solteiro";39660;1;0;"2012-08-08";36;139;13;78;20;13;36;3;7;1;3;9;0;0;0;0;0;0;1
9386;52;"Graduacao";"Casado";50127;0;1;"2014-05-29";88;274;0;21;4;6;15;1;5;1;6;6;0;0;0;0;1;0;0
5510;37;"Mestrado";"Casado";43263;0;1;"2012-11-21";2;262;6;61;0;10;102;3;5;2;6;5;0;0;0;0;0;0;0
873;65;"Mestrado";"Casado";62845;1;1;"2012-10-01";3;1099;0;45;0;0;34;11;3;4;10;8;0;0;0;0;1;0;1
2253;24;"Graduacao";"Casado";18929;0;0;"2013-02-16";15;32;0;8;23;4;18;1;1;0;4;6;0;0;0;0;0;0;0
5181;32;"Ensino Basico";"Solteiro";24367;1;0;"2013-03-20";58;2;4;2;0;11;5;1;1;0;2;9;0;0;0;0;0;0;0
979;39;"Graduacao";"Solteiro";33249;1;0;"2013-02-20";11;6;10;21;19;14;42;2;2;1;3;6;0;0;0;0;0;0;0
10390;55;"Ensino Medio";"Casado";26887;0;1;"2013-02-10";27;6;7;4;3;4;6;1;1;0;3;6;0;0;0;0;0;0;0
4698;31;"Doutorado";"Casado";50150;0;0;"2013-06-20";32;135;46;92;65;61;11;2;5;2;7;5;0;0;0;0;0;0;0
7793;38;"Graduacao";"Casado";62061;0;1;"2013-08-31";12;641;7;84;0;30;38;3;10;4;7;6;0;0;0;0;1;0;0
1745;52;"Doutorado";"Divorciado";85696;0;0;"2013-05-03";88;714;76;395;116;0;12;1;4;6;9;1;0;0;0;0;0;0;1
10590;58;"Doutorado";"Casado";76542;0;0;"2013-03-30";91;794;73;573;0;29;14;1;4;8;10;2;0;0;0;0;0;0;0
5080;21;"Graduacao";"Solteiro";70515;0;0;"2013-10-21";12;420;0;452;182;64;140;1;6;6;4;2;0;0;0;0;0;0;1
8369;27;"Graduacao";"Casado";18227;1;0;"2012-11-08";21;1;2;7;4;3;11;1;0;1;2;8;0;0;0;0;0;0;0
5232;49;"Graduacao";"Casado";69139;0;1;"2014-01-27";23;86;12;75;33;15;6;1;4;1;5;4;0;0;0;0;0;0;0
2407;32;"Graduacao";"Casado";69109;0;0;"2012-11-09";10;823;25;459;124;29;95;1;6;6;7;4;0;0;0;0;0;1;1
3834;52;"Graduacao";"Solteiro";69627;0;1;"2013-03-17";35;231;161;215;171;30;53;2;8;2;11;5;0;0;0;0;0;0;0
7912;36;"Graduacao";"Casado";38136;1;0;"2013-04-22";69;8;15;27;0;20;33;2;3;1;2;8;0;0;0;1;0;0;0
7712;68;"Doutorado";"Solteiro";62159;0;0;"2014-04-28";68;182;17;259;77;70;29;1;6;2;10;4;0;0;0;0;0;0;0
1065;51;"Graduacao";"Solteiro";80695;0;0;"2013-12-29";85;557;129;984;193;37;18;1;5;8;5;2;0;0;0;0;0;0;0
7275;43;"Mestrado";"Solteiro";33316;1;1;"2013-10-04";34;79;1;31;4;4;12;3;2;1;4;6;0;0;0;0;0;0;0
1343;46;"Graduacao";"Casado";58554;1;1;"2012-09-26";55;368;24;68;38;0;88;6;8;2;6;7;0;0;0;0;0;0;0
1384;22;"Ensino Basico";"Casado";17256;1;0;"2013-11-23";10;6;4;14;8;8;22;2;2;1;2;8;0;0;0;1;0;0;0
9967;40;"Graduacao";"Divorciado";53034;1;1;"2013-05-30";30;160;15;196;15;11;50;8;6;1;7;8;0;0;0;0;0;0;0
6181;64;"Ensino Medio";"Casado";52203;0;0;"2012-07-31";36;488;21;238;56;108;28;1;8;7;11;6;0;0;0;0;0;0;0
10507;37;"Ensino Medio";"Divorciado";59601;0;1;"2013-07-25";14;691;7;69;0;7;23;4;2;2;7;8;0;0;0;0;1;0;0
2674;56;"Mestrado";"Solteiro";75154;0;1;"2012-09-04";79;543;10;205;160;143;82;1;6;3;6;3;0;0;0;0;0;0;1
2698;38;"Graduacao";"Solteiro";47025;0;1;"2013-11-07";52;254;7;108;20;0;26;3;6;3;5;6;0;0;0;0;0;0;0
3231;41;"Graduacao";"Casado";37971;1;0;"2013-11-25";97;5;4;10;2;2;7;1;1;0;3;8;0;0;0;0;0;0;0
4096;46;"Mestrado";"Divorciado";41335;1;0;"2013-12-26";24;112;19;21;16;14;5;3;4;1;4;7;0;0;0;0;0;0;0
10476;56;"Graduacao";"Casado";67267;0;1;"2014-05-13";0;134;11;59;15;2;30;1;3;2;5;2;0;0;0;0;0;0;0
5948;39;"Graduacao";"Solteiro";57338;0;1;"2014-04-29";96;143;6;52;11;8;17;2;4;1;5;5;0;0;0;0;0;0;0
9140;54;"Ensino Medio";"Casado";50523;1;1;"2013-12-25";89;51;4;24;4;7;1;2;2;0;4;6;0;0;0;0;0;0;0
10258;49;"Mestrado";"Solteiro";35791;2;1;"2013-05-06";94;27;0;5;0;0;3;2;1;0;3;8;0;0;0;0;0;0;0
5675;54;"Doutorado";"Divorciado";50611;0;1;"2012-10-04";98;459;0;24;6;0;4;6;4;5;7;6;0;0;0;0;1;0;0
4743;45;"Doutorado";"Casado";56242;0;1;"2013-03-03";72;689;8;167;11;8;88;5;8;4;11;6;0;0;0;0;0;0;0
8805;54;"Graduacao";"Solteiro";48904;0;1;"2012-12-02";1;283;10;38;0;13;27;4;7;2;4;8;0;0;0;0;0;0;0
1542;39;"Graduacao";"Solteiro";56243;1;2;"2013-12-30";26;347;0;35;4;3;7;6;4;2;8;5;0;0;0;0;0;0;0
6770;29;"Graduacao";"Casado";21355;1;0;"2013-08-20";5;5;13;14;0;5;31;2;2;1;2;6;0;0;0;1;0;0;1
8773;43;"Mestrado";"Casado";57420;0;1;"2013-06-25";22;280;0;18;0;0;24;3;5;1;6;7;0;0;0;0;1;0;0
10420;59;"Mestrado";"Divorciado";46390;0;1;"2014-05-05";56;95;14;64;2;9;38;1;4;2;3;7;0;0;0;0;0;0;0
7514;58;"Ensino Medio";"Casado";54342;1;1;"2013-07-03";74;84;10;34;11;10;28;4;3;1;4;6;0;0;0;0;0;0;0
793;41;"Graduacao";"Casado";20895;1;0;"2012-10-06";24;18;3;17;3;0;4;1;2;0;3;9;0;0;0;0;0;0;0
10909;66;"Graduacao";"Casado";92344;0;0;"2014-01-15";9;992;24;694;51;19;119;0;5;10;5;1;0;0;0;1;0;1;0
8702;38;"Ensino Medio";"Casado";26907;1;1;"2013-08-20";10;9;1;7;0;3;2;2;1;0;3;7;0;0;0;0;0;0;0
4791;34;"Graduacao";"Casado";44964;1;1;"2012-12-16";35;19;1;17;2;0;2;1;1;0;3;8;0;0;0;0;0;0;0
2963;35;"Graduacao";"Casado";75507;0;0;"2014-05-02";56;709;93;374;104;80;80;1;8;6;6;3;0;0;0;0;0;0;0
8216;42;"Mestrado";"Casado";53761;1;1;"2013-10-11";7;158;0;76;13;7;71;6;4;4;3;5;0;0;0;0;0;0;0
8140;41;"Graduacao";"Casado";22682;1;0;"2013-10-03";51;10;14;29;4;2;36;3;2;1;4;4;0;0;0;0;0;0;0
10146;42;"Doutorado";"Casado";38887;1;0;"2014-03-02";17;25;1;13;0;0;3;1;1;0;3;7;0;0;0;0;0;0;0
5289;39;"Ensino Medio";"Solteiro";41658;1;1;"2012-11-09";30;8;4;12;15;4;29;2;1;1;2;4;0;0;0;0;0;0;0
2587;42;"Doutorado";"Casado";29791;1;0;"2014-05-15";21;14;0;6;0;0;0;2;2;0;3;5;0;0;0;0;0;0;0
4405;58;"Mestrado";"Casado";63915;0;2;"2013-07-30";2;622;7;115;30;0;15;2;6;3;12;5;0;0;0;0;0;0;0
8663;40;"Graduacao";"Divorciado";39996;1;1;"2014-05-22";85;11;0;3;0;0;1;1;1;0;2;6;0;0;0;0;0;0;0
2589;42;"Graduacao";"Divorciado";26759;1;0;"2014-02-07";65;25;3;16;8;5;2;2;2;1;3;6;0;0;0;0;0;0;0
3421;46;"Mestrado";"Divorciado";63841;0;1;"2013-04-21";64;635;15;100;20;7;131;1;9;3;9;6;0;0;0;0;0;0;0
10490;45;"Doutorado";"Casado";51039;1;1;"2012-12-10";11;100;64;79;65;0;109;2;6;2;4;7;0;0;0;0;0;0;0
4094;53;"Graduacao";"Casado";60544;1;1;"2012-08-25";92;201;2;43;3;5;35;4;5;1;5;6;0;0;0;0;0;0;0
9958;42;"Graduacao";"Casado";65685;0;1;"2014-03-29";54;642;14;49;0;7;57;1;9;2;9;5;0;0;0;0;0;0;0
2534;61;"Graduacao";"Casado";37716;0;1;"2014-04-21";4;97;1;41;6;2;41;2;4;1;3;7;0;0;0;0;0;0;0
4188;57;"Graduacao";"Solteiro";36864;0;1;"2012-08-13";53;204;5;39;17;0;89;3;5;2;4;8;0;0;0;0;0;0;1
6613;44;"Mestrado";"Casado";44511;1;0;"2012-10-12";39;513;7;133;46;14;14;6;8;4;8;8;0;0;0;0;0;0;0
10827;47;"Doutorado";"Casado";36947;1;1;"2012-08-07";49;88;3;21;4;1;29;4;3;0;4;9;0;0;0;0;0;0;0
5491;63;"Mestrado";"Casado";47352;0;1;"2013-04-11";70;172;12;112;8;0;15;4;6;1;5;7;0;0;0;0;0;0;0
8402;61;"Mestrado";"Casado";67087;0;1;"2013-12-17";40;329;35;222;130;35;43;2;7;5;8;4;0;0;0;0;0;0;0
8783;64;"Graduacao";"Casado";57045;0;1;"2012-09-08";40;296;13;104;11;13;17;3;4;2;9;3;0;0;0;0;0;0;0
10010;61;"Doutorado";"Divorciado";36957;1;1;"2012-09-06";43;100;2;16;2;1;31;4;3;2;2;9;0;0;0;0;0;0;1
618;37;"Doutorado";"Casado";69389;0;1;"2012-09-28";17;422;7;238;69;46;15;1;7;2;12;4;0;0;0;0;0;0;0
9121;42;"Graduacao";"Casado";80134;1;0;"2013-05-20";40;1218;16;272;104;0;80;2;5;3;6;6;0;1;0;0;1;1;1
361;45;"Mestrado";"Casado";43142;1;1;"2014-02-18";84;5;1;7;2;1;4;1;1;0;2;7;0;0;0;0;0;0;0
4310;70;"Graduacao";"Casado";80589;0;0;"2014-01-22";25;507;93;520;242;40;26;1;5;10;5;1;0;1;0;0;0;0;1
2678;24;"Graduacao";"Solteiro";34412;1;0;"2013-02-13";62;52;12;50;4;36;55;3;5;0;3;9;0;0;0;0;0;0;0
6376;35;"Graduacao";"Solteiro";57537;1;0;"2013-06-10";83;191;56;139;51;8;100;4;4;3;8;4;0;0;0;0;0;0;0
524;48;"Ensino Basico";"Casado";22634;0;0;"2013-01-16";47;2;23;11;8;6;46;1;2;1;2;8;0;0;0;0;0;0;0
10341;66;"Graduacao";"Casado";51315;0;0;"2014-02-23";45;68;28;39;16;30;41;1;2;2;5;2;0;0;0;0;0;0;0
5654;42;"Graduacao";"Casado";36026;2;1;"2014-03-16";34;20;4;10;6;4;17;2;2;0;3;6;0;0;0;0;0;0;0
4098;41;"Graduacao";"Casado";24639;1;1;"2014-01-28";3;20;3;16;0;4;1;3;2;0;4;6;0;0;0;0;0;0;0
5824;42;"Doutorado";"Casado";34578;2;1;"2014-04-11";1;7;0;1;0;0;0;1;1;0;2;6;0;0;0;0;0;0;0
7000;42;"Ensino Medio";"Solteiro";65704;0;0;"2013-10-13";18;279;172;74;38;8;246;1;2;10;10;1;0;0;0;0;0;0;0
2561;48;"Graduacao";"Solteiro";63810;0;1;"2012-11-11";45;977;12;253;16;12;101;4;4;3;12;8;0;0;0;0;1;0;0
5229;45;"Doutorado";"Casado";54132;0;1;"2014-02-16";81;30;1;8;0;0;3;1;1;0;3;7;0;0;0;0;0;0;0
4086;55;"Graduacao";"Casado";18690;0;0;"2012-12-28";77;6;1;7;23;4;19;1;1;1;2;8;0;0;0;0;0;0;0
2428;44;"Graduacao";"Casado";28164;1;0;"2013-05-04";23;3;18;26;11;8;12;3;2;0;4;7;0;0;0;0;0;0;0
8254;40;"Doutorado";"Casado";34596;1;0;"2013-04-13";48;14;0;2;0;0;7;1;1;0;2;8;0;0;0;0;0;0;0
2836;42;"Doutorado";"Casado";43269;1;0;"2013-09-16";61;10;1;7;0;0;1;1;1;0;2;8;0;0;0;0;0;0;0
8418;56;"Ensino Medio";"Solteiro";38741;1;1;"2014-03-30";60;7;10;17;8;6;13;2;2;0;3;7;0;0;0;0;0;0;0
1362;42;"Graduacao";"Solteiro";31907;0;0;"2013-03-04";75;33;87;64;175;16;74;1;6;1;6;7;0;0;0;0;0;0;0
7152;31;"Mestrado";"Casado";27100;1;0;"2013-04-05";64;12;0;13;2;0;10;1;1;0;3;7;0;0;0;0;0;0;0
10033;41;"Ensino Medio";"Divorciado";31163;1;0;"2014-02-13";54;2;3;10;11;2;10;1;1;0;3;6;0;0;0;0;0;0;0
9349;29;"Graduacao";"Casado";92533;0;0;"2013-12-19";84;693;21;118;110;147;42;1;6;5;11;2;0;1;0;0;0;1;0
274;41;"Graduacao";"Solteiro";34853;1;1;"2013-12-23";75;9;3;15;2;3;2;2;2;0;3;6;0;0;0;0;0;0;0
3388;47;"Graduacao";"Divorciado";70844;1;1;"2013-10-30";16;129;26;67;3;67;2;5;6;1;5;7;0;0;0;0;0;0;0
922;35;"Ensino Medio";"Casado";31086;1;1;"2013-05-04";79;16;2;11;3;0;16;2;1;1;2;8;0;0;0;1;0;0;0
8588;53;"Graduacao";"Casado";60544;1;1;"2012-08-25";92;201;2;43;3;5;35;4;5;1;5;6;0;0;0;0;0;0;0
2518;28;"Ensino Medio";"Casado";20491;0;0;"2013-01-25";16;5;4;5;4;2;10;1;0;1;2;7;0;0;0;0;0;0;0
574;50;"Graduacao";"Casado";42523;0;0;"2014-04-23";96;14;36;11;3;26;35;1;1;1;4;2;0;0;0;0;0;0;0
3220;31;"Graduacao";"Casado";39922;1;0;"2013-02-14";30;29;12;59;19;1;36;2;3;0;4;8;0;0;0;0;0;0;0
5967;62;"Graduacao";"Casado";33402;1;1;"2013-07-18";60;26;2;19;10;5;8;3;2;1;3;8;0;0;0;0;0;0;0
1183;65;"Mestrado";"Casado";36408;1;1;"2013-09-21";11;9;1;4;3;2;3;1;1;0;2;6;0;0;0;0;0;0;0
6856;35;"Graduacao";"Casado";21645;1;0;"2012-09-03";75;14;0;23;4;5;19;3;3;0;3;9;0;0;0;0;0;0;1
4530;66;"Mestrado";"Viuvo";78427;0;0;"2012-10-24";36;972;19;595;180;26;138;3;3;7;10;3;0;1;0;0;0;0;1
1553;68;"Graduacao";"Casado";82657;0;0;"2013-09-27";71;966;168;672;246;105;126;1;7;5;10;4;0;1;0;0;1;0;0
4682;56;"Graduacao";"Casado";51876;0;0;"2013-10-15";88;99;27;102;28;48;6;1;2;2;8;1;0;0;0;0;0;0;0
8204;43;"Ensino Medio";"Casado";78041;0;0;"2012-12-16";93;482;35;553;72;160;17;1;4;4;9;2;0;0;0;0;0;0;0
5221;57;"Graduacao";"Casado";52852;0;1;"2012-12-01";93;714;8;99;11;0;47;4;10;7;5;8;0;0;0;1;0;0;0
1232;32;"Doutorado";"Casado";70038;0;0;"2013-10-25";54;587;54;348;71;54;130;1;4;4;8;2;0;0;0;0;0;0;0
1927;41;"Ensino Medio";"Casado";69401;0;1;"2014-03-23";41;399;27;159;58;8;39;4;4;4;5;2;0;0;0;0;0;0;0
5788;42;"Graduacao";"Casado";46053;1;0;"2013-02-17";46;56;10;92;19;7;25;3;3;2;4;5;0;0;0;0;0;0;0
6652;49;"Graduacao";"Casado";77343;0;0;"2014-06-09";28;227;151;573;98;54;31;1;3;4;9;1;0;0;0;0;0;0;0
6246;61;"Graduacao";"Solteiro";73892;0;0;"2013-11-13";40;703;102;601;0;58;43;1;3;11;8;1;0;0;0;0;0;0;1
5975;47;"Doutorado";"Solteiro";40304;1;0;"2013-09-30";82;37;0;17;0;0;3;1;2;0;3;7;0;0;0;0;0;0;0
6875;49;"Doutorado";"Casado";32727;0;0;"2012-08-28";38;167;13;180;86;13;70;2;7;3;5;8;0;0;0;0;0;0;0
4399;45;"Graduacao";"Casado";68695;0;0;"2014-06-25";3;458;81;356;106;50;40;1;4;4;7;2;0;0;0;0;0;0;0
4042;43;"Graduacao";"Divorciado";43300;0;1;"2012-10-13";87;91;3;52;2;1;31;3;4;0;4;8;0;0;0;0;0;0;1
2157;42;"Graduacao";"Casado";26290;1;1;"2013-01-12";49;15;8;16;11;5;22;4;2;0;4;6;0;0;0;0;0;0;0
10133;44;"Graduacao";"Solteiro";93790;0;0;"2014-02-12";16;1302;68;731;89;114;45;0;6;7;12;2;0;1;0;0;1;1;1
2525;40;"Doutorado";"Casado";38410;0;0;"2012-09-14";65;153;64;123;116;64;14;2;5;2;9;6;0;0;0;0;0;0;1
8233;64;"Mestrado";"Viuvo";64866;0;1;"2014-01-26";9;508;5;21;7;5;10;4;7;3;7;5;0;0;0;0;1;0;0
9483;55;"Graduacao";"Casado";57957;0;1;"2013-08-19";24;290;59;177;77;5;29;7;4;6;8;3;1;0;0;0;0;0;0
2945;59;"Doutorado";"Casado";46015;1;1;"2014-04-13";25;38;0;2;0;0;6;1;1;0;3;7;0;0;1;1;0;0;0
10403;36;"Graduacao";"Casado";16531;1;0;"2014-06-18";43;2;13;6;7;5;11;3;3;0;3;7;0;0;0;0;0;0;0
5074;28;"Mestrado";"Casado";28072;1;0;"2013-07-08";10;30;0;10;2;0;5;1;1;0;3;7;0;0;0;0;0;0;0
10524;51;"Mestrado";"Divorciado";49476;0;1;"2013-06-20";29;386;23;95;54;41;196;4;2;11;5;2;0;0;0;0;0;0;0
4690;61;"Graduacao";"Casado";50725;0;1;"2013-02-13";45;443;10;75;0;10;48;4;8;1;8;8;0;0;0;0;0;0;0
7521;62;"Graduacao";"Casado";83844;0;0;"2013-05-12";57;901;31;345;75;31;191;1;4;4;11;1;0;0;0;0;0;1;0
7196;64;"Doutorado";"Casado";41145;1;1;"2014-02-08";20;9;0;3;0;0;1;1;0;0;3;3;0;0;0;0;0;0;0
4406;44;"Graduacao";"Casado";67419;0;1;"2013-01-16";29;846;84;352;91;56;42;4;9;4;8;5;0;0;0;0;0;0;0
9672;44;"Ensino Medio";"Casado";23162;1;1;"2013-12-21";82;8;3;9;19;4;22;3;1;1;3;6;0;0;0;0;0;0;0
4864;37;"Graduacao";"Casado";34380;1;0;"2013-05-02";68;72;7;58;13;1;24;4;4;1;3;8;0;0;0;0;0;0;0
4706;48;"Graduacao";"Solteiro";34704;0;1;"2013-04-27";65;29;0;5;0;1;5;1;1;0;3;5;0;0;0;0;0;0;0
4070;45;"Doutorado";"Casado";94871;0;2;"2012-09-01";99;169;24;553;188;0;144;1;8;5;4;7;0;0;0;0;1;1;1
25;56;"Graduacao";"Casado";65148;0;1;"2012-11-16";9;460;35;422;33;12;153;2;6;6;7;4;0;0;0;0;0;0;0
3697;60;"Graduacao";"Casado";39898;0;1;"2013-02-12";20;69;8;26;12;7;12;2;3;0;4;7;0;0;0;0;0;0;0
217;58;"Mestrado";"Solteiro";64857;0;0;"2012-11-23";78;556;14;717;210;0;43;1;7;5;10;4;0;0;0;0;0;0;0
4220;44;"Doutorado";"Casado";59892;0;1;"2013-11-02";26;73;0;13;0;1;0;1;2;1;3;3;0;0;0;0;0;0;0
5286;27;"Mestrado";"Solteiro";41020;0;0;"2013-10-28";68;112;1;54;7;7;36;1;3;2;4;3;0;0;0;0;0;0;0
9559;53;"Doutorado";"Casado";57072;0;1;"2014-01-24";79;944;0;60;0;0;30;2;7;5;13;5;0;0;0;1;0;0;0
2849;35;"Graduacao";"Solteiro";60474;0;1;"2013-04-01";25;265;199;303;234;9;170;7;10;2;12;7;0;0;0;0;0;0;0
7787;54;"Graduacao";"Casado";62807;0;1;"2012-08-31";83;526;28;135;10;21;99;3;5;3;12;5;0;0;0;0;0;0;0
3102;33;"Ensino Medio";"Casado";19414;1;0;"2013-10-16";32;2;3;12;3;5;7;1;1;0;3;8;0;0;0;0;0;0;0
5868;34;"Graduacao";"Casado";19107;1;0;"2013-08-22";49;2;4;9;10;5;16;2;1;0;3;7;0;0;0;0;0;0;0
8370;38;"Ensino Medio";"Casado";75484;0;1;"2012-08-02";50;378;97;259;197;194;34;2;7;3;6;4;0;0;0;0;0;0;0
9988;38;"Mestrado";"Solteiro";70379;0;1;"2013-03-03";84;553;25;142;65;67;8;3;6;3;13;4;0;0;0;0;0;0;0
2939;44;"Mestrado";"Casado";79419;0;0;"2014-06-22";96;751;127;687;20;15;31;1;4;6;4;2;0;0;0;0;0;0;0
5529;68;"Doutorado";"Casado";64014;2;1;"2014-06-10";56;406;0;30;0;0;8;7;8;2;5;7;0;1;0;0;0;0;0
9743;59;"Graduacao";"Casado";76998;0;1;"2013-01-11";85;1449;89;161;69;35;107;2;11;8;8;6;0;0;0;0;0;1;0
5763;42;"Mestrado";"Casado";49854;1;0;"2013-11-10";63;123;17;171;39;0;30;5;6;2;5;6;0;0;0;0;0;0;0
3478;43;"Doutorado";"Casado";60585;1;1;"2013-06-24";17;267;42;309;55;42;21;10;7;4;9;5;0;0;0;0;0;0;1
7494;64;"Doutorado";"Divorciado";42873;1;1;"2013-01-21";11;209;0;40;3;2;15;4;6;1;4;8;0;0;0;0;0;0;0
1763;26;"Graduacao";"Casado";87679;0;0;"2013-07-27";62;1259;172;815;97;148;33;1;7;11;10;4;0;1;0;1;0;1;1
7250;36;"Graduacao";"Casado";57867;1;0;"2013-10-01";48;344;35;178;15;23;17;7;7;2;9;6;0;0;0;0;0;0;0
2005;24;"Graduacao";"Casado";35765;1;0;"2013-12-11";86;22;3;30;0;5;15;2;2;0;4;6;0;0;0;0;0;0;0
10770;55;"Graduacao";"Casado";65492;0;0;"2014-01-26";73;247;161;295;210;85;47;2;4;7;13;2;0;0;0;0;0;0;0
6885;37;"Graduacao";"Divorciado";32952;1;0;"2013-12-01";36;38;0;12;3;1;1;1;2;0;3;7;0;0;0;0;0;0;0
2072;45;"Doutorado";"Casado";53374;0;1;"2012-08-16";34;896;10;101;13;10;34;6;4;2;9;9;0;0;0;1;0;0;1
9463;55;"Graduacao";"Casado";71706;0;1;"2012-11-13";16;931;56;253;91;98;14;4;9;5;7;5;0;0;0;0;0;0;0
6318;26;"Graduacao";"Casado";68487;0;0;"2013-01-13";48;758;12;385;33;89;89;1;9;7;13;4;0;0;0;0;0;0;0
4093;39;"Mestrado";"Casado";53253;1;1;"2013-02-11";61;216;9;57;20;9;125;7;4;3;5;5;0;0;0;0;0;0;0
5751;41;"Ensino Medio";"Divorciado";31163;1;0;"2014-02-13";54;2;3;10;11;2;10;1;1;0;3;6;0;0;0;0;0;0;0
3340;37;"Graduacao";"Casado";42014;1;0;"2012-08-17";56;244;15;108;4;15;50;6;7;1;6;8;0;0;0;0;0;0;1
3594;41;"Mestrado";"Casado";54108;1;1;"2012-11-05";74;539;6;91;8;6;97;13;8;2;9;8;0;0;0;0;0;0;0
3584;59;"Doutorado";"Solteiro";49667;0;0;"2012-08-20";35;1181;26;120;17;13;39;2;5;10;5;8;0;0;0;1;0;0;1
3643;40;"Mestrado";"Casado";63206;0;0;"2014-03-20";65;750;8;125;11;8;26;1;4;3;6;2;0;0;0;0;0;1;0
851;42;"Mestrado";"Casado";57136;1;1;"2013-07-09";48;306;5;109;21;109;92;9;5;2;10;6;0;0;0;0;0;0;0
7706;39;"Ensino Medio";"Casado";46772;0;1;"2012-11-07";88;350;104;189;197;151;57;6;11;8;5;8;0;0;0;1;0;0;0
3967;43;"Doutorado";"Casado";78931;0;0;"2013-10-25";19;331;197;170;58;152;35;1;2;8;13;1;0;0;0;0;0;0;0
10128;56;"Graduacao";"Casado";53977;0;1;"2013-06-08";21;620;16;165;0;24;82;5;5;5;12;5;0;0;0;0;0;0;0
486;26;"Graduacao";"Casado";84219;0;0;"2014-02-02";27;434;137;400;45;137;45;1;3;4;10;1;0;0;0;0;0;0;0
9;39;"Mestrado";"Solteiro";46098;1;1;"2012-08-18";86;57;0;27;0;0;36;4;3;2;2;8;0;0;0;0;0;0;0
9451;49;"Graduacao";"Casado";73538;0;1;"2012-11-25";92;811;76;428;99;137;107;3;10;4;9;7;0;0;0;0;0;0;0
9264;28;"Graduacao";"Casado";79529;0;0;"2014-04-27";1;423;42;706;73;197;197;1;4;8;9;2;0;0;0;0;0;0;0
3865;37;"Ensino Medio";"Casado";20981;0;0;"2013-04-30";14;2;12;10;6;13;30;1;3;1;2;8;0;0;0;0;0;0;1
